StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
7/17/19 5:24,7/17/19 5:26,IP Address,66.169.129.230,100,132,TRUE,7/17/19 5:26,R_2waZfCAUfwsGFM5,,,,,32.53089905,-97.31340027,anonymous,EN,I agree and want to continue the survey,He/his,Gay/Lesbian,White,51-60,Bachelor's Degree,Employed - Full Time,Southwestern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|I would like to work with Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.",42013,TreatmentEmail
7/17/19 5:24,7/17/19 5:26,IP Address,176.207.42.32,100,127,TRUE,7/17/19 5:26,R_2CPnXe6zR6CA1hn,,,,,42.45840454,14.20280457,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,22 - 30,Bachelor's Degree,Unemployed,Not located in United States,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Somewhat disagree,Strongly Disagree,"I would like to work with Jordan.|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|Jordan is friendly.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|Jordan is highly motivated and committed to their work.|This email is acceptable to send externally (for example, to a client).|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is hardworking.",,,,,,,,,,,,,,,,,,23323,ControlEmail
7/17/19 5:24,7/17/19 5:26,IP Address,209.133.34.41,100,130,TRUE,7/17/19 5:26,R_2YlwU7wHOejqiPL,,,,,39.44419861,-77.33930206,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,41 - 50,Master's Degree,Employed - Full Time,Southeastern United States,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Agree,Strongly agree,Agree,Agree,Agree,Strongly Disagree,"Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|I would like to work on a project led by Jordan.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan is sincere.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.",,,,,,,,,,,,,,,,,,90002,ControlEmail
7/17/19 5:26,7/17/19 5:26,IP Address,122.164.228.229,100,38,TRUE,7/17/19 5:26,R_3oA92E5BmZzxKv1,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,"Jordan has a positive attitude.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work with Jordan.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send externally (for example, to a client).|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan has leadership qualities.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",45948,TreatmentEmail
7/17/19 5:25,7/17/19 5:26,IP Address,172.101.75.133,100,61,TRUE,7/17/19 5:26,R_3MG7k2sVhYBN2Yr,,,,,42.96850586,-78.74919891,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,31 - 40,Some graduate college,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,"This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is sincere.|Jordan is knowledgeable about their work.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|Jordan has a positive attitude.|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|I would like to work with Jordan.|Jordan has leadership qualities.",26216,TreatmentEmail
7/17/19 5:22,7/17/19 5:27,IP Address,174.28.174.128,100,266,TRUE,7/17/19 5:27,R_Ten0lIV7IeBB8yt,,,,,35.14100647,-106.7109985,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,51-60,Bachelor's Degree,Unemployed,Southwestern United States,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Agree,Strongly agree,Somewhat disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Disagree,"Jordan is sincere.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|This email is appropriate for the situation.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|This email is acceptable to send to Jordan's peers at the same organizational level.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan has leadership qualities.|Jordan is friendly.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.",,,,,,,,,,,,,,,,,,11851,ControlEmail
7/17/19 5:26,7/17/19 5:27,IP Address,157.51.85.245,100,65,TRUE,7/17/19 5:27,R_WoOPP8iorC9WaPv,,,,,13.08430481,80.28048706,anonymous,EN,I agree and want to continue the survey,She/hers,Asexual,Asian/Asian American,22 - 30,Some graduate college,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Somewhat agree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Strongly Disagree,"I would like to work on a project led by Jordan.|Jordan is knowledgeable about their work.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|Jordan is hardworking.|I would like to work with Jordan.|Jordan is friendly.|Jordan has leadership qualities.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has a positive attitude.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.",38170,TreatmentEmail
7/17/19 5:25,7/17/19 5:27,IP Address,24.169.13.161,100,110,TRUE,7/17/19 5:27,R_3NKC2Ug3xq0IKX4,,,,,42.72979736,-73.71230316,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,51-60,Master's Degree,Employed - Full Time,Northeastern United States,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly Disagree,Strongly Disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,"Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.|Jordan is hardworking.|I would like to work on a project led by Jordan.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).",,,,,,,,,,,,,,,,,,81154,ControlEmail
7/17/19 5:24,7/17/19 5:27,IP Address,177.86.245.10,100,177,TRUE,7/17/19 5:27,R_125tImOTJoXohcg,,,,,-6.706497192,-35.15100098,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Hispanic/Latino,Under 21,High School/GED,Student,Not located in United States,,,,,,,,,,,,,,,,,,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly Disagree,"Jordan has a positive attitude.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is highly motivated and committed to their work.|Jordan has leadership qualities.|Jordan is hardworking.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is friendly.|I would like to work with Jordan.|This email is appropriate for the situation.|Jordan is sincere.|I would feel comfortable approaching Jordan with problems or challenges.|I would like to work on a project led by Jordan.",65295,TreatmentEmail
7/17/19 5:27,7/17/19 5:27,IP Address,122.164.228.224,100,34,TRUE,7/17/19 5:27,R_39mq22CBAhvGRr3,,,,,9.966705322,76.23330688,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Part Time,Not located in United States,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly Disagree,"This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|Jordan has a positive attitude.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan is friendly.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,41847,ControlEmail
