StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q9_10,Q9_11,Q9_12,Q9_13,Q9_14,Q9_15,Q9_16,Q9_DO,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q20_8,Q20_9,Q20_10,Q20_11,Q20_12,Q20_13,Q20_14,Q20_15,Q20_16,Q20_DO,Random ID,FL_16_DO
2019-07-17 05:27:24,2019-07-17 05:29:46,IP Address,158.42.141.227,100,141,True,2019-07-17 05:29:46,R_3R2wlsVzZe5pHDt,,,,,39.466705322265625,-0.36669921875,anonymous,EN,I agree and want to continue the survey,He/his,Orientation not listed,Asian/Asian American,22 - 30,Master's Degree,Student,Not located in United States,Agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is knowledgeable about their work.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|Jordan has a positive attitude.|This email is appropriate for the situation.|I would like to work with Jordan.|Jordan is hardworking.|Jordan is friendly.",,,,,,,,,,,,,,,,,,97124,ControlEmail
2019-07-17 05:27:52,2019-07-17 05:29:54,IP Address,67.220.22.211,100,122,True,2019-07-17 05:29:55,R_32OPeGRh6umrOt4,,,,,44.9264068603515625,-93.28179931640625,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,"Asian/Asian American,White",31 - 40,Bachelor's Degree,Employed - Full Time,Midwestern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly Disagree,Neither agree nor disagree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly Disagree,"Jordan has a positive attitude.|I would like to work on a project led by Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is hardworking.|I would like to work with Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan has leadership qualities.|Jordan is knowledgeable about their work.|Jordan is friendly.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan is sincere.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.",50804,TreatmentEmail
2019-07-17 05:15:16,2019-07-17 05:29:54,IP Address,122.183.198.166,100,877,True,2019-07-17 05:29:55,R_1K2X0KwUwcIrx1d,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,I agree and want to continue the survey,He/his,Bisexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Strongly Disagree,"I would like to work with Jordan.|I would like to work on a project led by Jordan.|This email is acceptable to send externally (for example, to a client).|Jordan is hardworking.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|Jordan is knowledgeable about their work.|Jordan is friendly.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan has leadership qualities.|Jordan is sincere.",65252,TreatmentEmail
2019-07-17 05:27:14,2019-07-17 05:29:58,IP Address,64.145.65.12,100,163,True,2019-07-17 05:29:59,R_7USjyVdbmX7IXIt,,,,,32.7888946533203125,-96.80210113525390625,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Southwestern United States,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"I would feel comfortable approaching Jordan with problems or challenges.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has a positive attitude.|I would like to work on a project led by Jordan.|Jordan is friendly.|I would like to work with Jordan.|Jordan is knowledgeable about their work.|This email is appropriate for the situation.|This email is acceptable to send externally (for example, to a client).|Jordan is sincere.|Jordan is hardworking.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.",,,,,,,,,,,,,,,,,,51770,ControlEmail
2019-07-17 05:26:56,2019-07-17 05:30:10,IP Address,67.160.180.163,100,194,True,2019-07-17 05:30:11,R_3CK5Lpt2YXndoB7,,,,,45.64349365234375,-122.62469482421875,anonymous,EN,I agree and want to continue the survey,He/his,Gay/Lesbian,White,31 - 40,Some undergraduate college or post-secondary school,Unemployed,Western United States,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Strongly Disagree,"This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send externally (for example, to a client).|Jordan has a positive attitude.|Jordan is friendly.|I would like to work on a project led by Jordan.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.|This email is appropriate for the situation.|Jordan is sincere.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.",,,,,,,,,,,,,,,,,,24892,ControlEmail
2019-07-17 05:28:11,2019-07-17 05:30:14,IP Address,74.98.207.149,100,122,True,2019-07-17 05:30:15,R_1KoPYcw17Z2aWU4,,,,,40.3925933837890625,-79.9051971435546875,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,51-60,High School/GED,Employed - Part Time,Northeastern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly Disagree,"This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|Jordan is friendly.|Jordan is highly motivated and committed to their work.|Jordan is sincere.|This email is acceptable to send to Jordan's peers at the same organizational level.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work with Jordan.|Jordan has a positive attitude.|Jordan has leadership qualities.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|This email is appropriate for the situation.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is hardworking.",56550,TreatmentEmail
2019-07-17 05:27:53,2019-07-17 05:30:23,IP Address,122.164.229.169,100,150,True,2019-07-17 05:30:23,R_3nxhWErDLFpNpIQ,,,,,9.966705322265625,76.233306884765625,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,Asian/Asian American,22 - 30,Bachelor's Degree,Employed - Full Time,Not located in United States,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Strongly Disagree,"Jordan is knowledgeable about their work.|I would like to work on a project led by Jordan.|I would like to work with Jordan.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would feel comfortable approaching Jordan with problems or challenges.|Jordan is friendly.|This email is appropriate for the situation.|Jordan has a positive attitude.|Jordan is sincere.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan has leadership qualities.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).",,,,,,,,,,,,,,,,,,36551,ControlEmail
2019-07-17 05:27:37,2019-07-17 05:30:30,IP Address,107.222.95.229,100,172,True,2019-07-17 05:30:30,R_1rjpQ893wV6Zl1M,,,,,38.4539031982421875,-90.3280029296875,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,White,31 - 40,Some graduate college,Employed - Full Time,Midwestern United States,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,"This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|Jordan has leadership qualities.|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is knowledgeable about their work.|I would like to work with Jordan.|Jordan has a positive attitude.|Jordan is sincere.|Jordan is hardworking.|Jordan is highly motivated and committed to their work.|I would like to work on a project led by Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|This email is acceptable to send externally (for example, to a client).|This email is appropriate for the situation.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.",,,,,,,,,,,,,,,,,,11421,ControlEmail
2019-07-17 05:29:03,2019-07-17 05:30:44,IP Address,98.116.36.149,100,100,True,2019-07-17 05:30:44,R_0q7CMa2ILc5Q0qB,,,,,40.6737060546875,-73.533599853515625,anonymous,EN,I agree and want to continue the survey,She/hers,Heterosexual,Asian/Asian American,41 - 50,Bachelor's Degree,Employed - Full Time,Northeastern United States,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,"Jordan has a positive attitude.|Jordan is friendly.|Jordan is knowledgeable about their work.|Jordan has leadership qualities.|I would feel comfortable approaching Jordan with problems or challenges.|This email is appropriate for the situation.|Jordan is hardworking.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work with Jordan.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|Jordan is highly motivated and committed to their work.|This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is sincere.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work on a project led by Jordan.",35591,TreatmentEmail
2019-07-17 05:28:59,2019-07-17 05:30:57,IP Address,64.184.8.188,100,118,True,2019-07-17 05:30:58,R_1gUwK2O7zTmE7vp,,,,,39.789093017578125,-85.8094024658203125,anonymous,EN,I agree and want to continue the survey,He/his,Heterosexual,White,Over 60,Some undergraduate college or post-secondary school,Retired,Midwestern United States,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly Disagree,"This email is acceptable to send to Jordan's peers at the same organizational level.|Jordan is hardworking.|Jordan is friendly.|I would feel comfortable approaching Jordan with problems or challenges.|This is unrelated to the email. Select ""Strongly Disagree"" for this statement.|I would like to work with Jordan.|Jordan has leadership qualities.|Jordan is sincere.|Jordan has a positive attitude.|Jordan is knowledgeable about their work.|This email is acceptable to send externally (for example, to a client).|This email is acceptable to send to individuals higher in the organizational hierarchy than Jordan.|This email is acceptable to send to individuals lower in the organizational hierarchy than Jordan.|I would like to work on a project led by Jordan.|Jordan is highly motivated and committed to their work.|This email is appropriate for the situation.",,,,,,,,,,,,,,,,,,64077,ControlEmail
